price_cpu,cpuMark,cpuValue,threadMark,threadValue,TDP_cpu,powerPerf,cores,testDate_cpu,socket,category_cpu,gpuName,G3Dmark,G2Dmark,price_gpu,powerPerformance,testDate_gpu,category_gpu
247.5,1414,5.71,721,2.91,65.0,1122,4,2009,10,0,0,2046.51273198101,352.05179110919295,439.74660036166364,34.10363391141618,2013.9568407423392,4
107.0,1414,13.21,1094,10.22,15.0,2861,2,2020,84,5,0,2046.51273198101,352.05179110919295,439.74660036166364,34.10363391141618,2013.9568407423392,4
39.12,1412,36.1,740,18.92,35.0,1929,4,2011,176,5,0,2046.51273198101,352.05179110919295,439.74660036166364,34.10363391141618,2013.9568407423392,4
136.0,1410,10.37,358,2.63,15.0,2857,4,2015,24,6,0,2046.51273198101,352.05179110919295,439.74660036166364,34.10363391141618,2013.9568407423392,4
441.50094560244025,1410,35.35491103202847,504,15.189008642602948,62.37555732484076,2458,8,2021,201,8,0,2046.51273198101,352.05179110919295,439.74660036166364,34.10363391141618,2013.9568407423392,4
441.50094560244025,1409,35.35491103202847,972,15.189008642602948,17.0,2705,2,2012,29,5,0,2046.51273198101,352.05179110919295,439.74660036166364,34.10363391141618,2013.9568407423392,4
441.50094560244025,1408,35.35491103202847,1302,15.189008642602948,65.0,1118,2,2012,157,11,0,2046.51273198101,352.05179110919295,439.74660036166364,34.10363391141618,2013.9568407423392,4
441.50094560244025,1407,35.35491103202847,777,15.189008642602948,13.0,127,2,2014,141,9,0,2046.51273198101,352.05179110919295,439.74660036166364,34.10363391141618,2013.9568407423392,4
441.50094560244025,1406,35.35491103202847,1224,15.189008642602948,35.0,1928,2,2014,66,5,0,2046.51273198101,352.05179110919295,439.74660036166364,34.10363391141618,2013.9568407423392,4
168.87,1405,8.32,1413,8.37,80.0,776,2,2011,14,0,0,2046.51273198101,352.05179110919295,439.74660036166364,34.10363391141618,2013.9568407423392,4
441.50094560244025,1404,35.35491103202847,551,15.189008642602948,62.37555732484076,2458,8,2021,201,8,0,2046.51273198101,352.05179110919295,439.74660036166364,34.10363391141618,2013.9568407423392,4
75.0,1401,18.68,1137,15.16,73.0,933,2,2011,145,0,0,2046.51273198101,352.05179110919295,439.74660036166364,34.10363391141618,2013.9568407423392,4
107.0,1399,13.08,1022,9.55,6.0,1264,2,2018,68,5,0,2046.51273198101,352.05179110919295,439.74660036166364,34.10363391141618,2013.9568407423392,4
55.0,1398,25.42,831,15.11,35.0,1890,4,2012,122,5,0,2046.51273198101,352.05179110919295,439.74660036166364,34.10363391141618,2013.9568407423392,4
48.02,1392,28.98,1384,28.82,80.0,771,2,2012,14,11,0,2046.51273198101,352.05179110919295,439.74660036166364,34.10363391141618,2013.9568407423392,4
14.95,1390,92.96,957,64.03,95.0,479,3,2009,10,0,0,2046.51273198101,352.05179110919295,439.74660036166364,34.10363391141618,2013.9568407423392,4
441.50094560244025,1390,35.35491103202847,1246,15.189008642602948,10.0,453,2,2016,116,5,0,2046.51273198101,352.05179110919295,439.74660036166364,34.10363391141618,2013.9568407423392,4
98.86,1389,14.05,550,5.56,25.0,2275,4,2014,6,0,0,2046.51273198101,352.05179110919295,439.74660036166364,34.10363391141618,2013.9568407423392,4
441.50094560244025,1389,35.35491103202847,538,15.189008642602948,62.37555732484076,2458,8,2021,201,8,0,2046.51273198101,352.05179110919295,439.74660036166364,34.10363391141618,2013.9568407423392,4
441.50094560244025,1388,35.35491103202847,458,15.189008642602948,62.37555732484076,2458,8,2021,201,8,0,2046.51273198101,352.05179110919295,439.74660036166364,34.10363391141618,2013.9568407423392,4
441.50094560244025,1386,35.35491103202847,520,15.189008642602948,15.0,2840,4,2013,128,5,0,2046.51273198101,352.05179110919295,439.74660036166364,34.10363391141618,2013.9568407423392,4
112.5,1385,12.31,662,5.88,50.0,1458,4,2016,156,9,0,2046.51273198101,352.05179110919295,439.74660036166364,34.10363391141618,2013.9568407423392,4
441.50094560244025,1385,35.35491103202847,787,15.189008642602948,10.0,449,2,2016,201,11,0,2046.51273198101,352.05179110919295,439.74660036166364,34.10363391141618,2013.9568407423392,4
74.93,1382,18.44,958,12.79,65.0,1106,3,2011,110,0,0,2046.51273198101,352.05179110919295,439.74660036166364,34.10363391141618,2013.9568407423392,4
441.50094560244025,1380,35.35491103202847,1027,15.189008642602948,62.37555732484076,2458,6,2021,201,8,0,2046.51273198101,352.05179110919295,439.74660036166364,34.10363391141618,2013.9568407423392,4
101.97,1373,13.47,1339,13.13,65.0,1103,2,2011,97,0,0,2046.51273198101,352.05179110919295,439.74660036166364,34.10363391141618,2013.9568407423392,4
134.0,1367,10.2,1268,9.46,35.0,1872,2,2013,108,5,0,2046.51273198101,352.05179110919295,439.74660036166364,34.10363391141618,2013.9568407423392,4
441.50094560244025,1364,35.35491103202847,686,15.189008642602948,6.0,1216,4,2016,70,5,0,2046.51273198101,352.05179110919295,439.74660036166364,34.10363391141618,2013.9568407423392,4
441.50094560244025,1362,35.35491103202847,711,15.189008642602948,17.0,2671,2,2014,29,5,0,2046.51273198101,352.05179110919295,439.74660036166364,34.10363391141618,2013.9568407423392,4
149.95,1362,9.09,1413,9.42,65.0,1060,2,2008,157,0,0,2046.51273198101,352.05179110919295,439.74660036166364,34.10363391141618,2013.9568407423392,4
441.50094560244025,1360,35.35491103202847,1408,15.189008642602948,80.0,696,2,2015,17,0,0,2046.51273198101,352.05179110919295,439.74660036166364,34.10363391141618,2013.9568407423392,4
76.89,1355,17.62,1462,19.02,65.0,1056,2,2013,17,11,0,2046.51273198101,352.05179110919295,439.74660036166364,34.10363391141618,2013.9568407423392,4
441.50094560244025,1355,35.35491103202847,461,15.189008642602948,62.37555732484076,2458,8,2021,201,8,0,2046.51273198101,352.05179110919295,439.74660036166364,34.10363391141618,2013.9568407423392,4
134.0,1353,10.1,1157,8.63,35.0,1861,2,2013,108,5,0,2046.51273198101,352.05179110919295,439.74660036166364,34.10363391141618,2013.9568407423392,4
93.35,1353,14.5,1303,13.96,65.0,1055,2,2012,143,0,0,2046.51273198101,352.05179110919295,439.74660036166364,34.10363391141618,2013.9568407423392,4
441.50094560244025,1353,35.35491103202847,936,15.189008642602948,35.0,1860,2,2014,197,5,0,2046.51273198101,352.05179110919295,439.74660036166364,34.10363391141618,2013.9568407423392,4
441.50094560244025,1350,35.35491103202847,744,15.189008642602948,11.5,220,2,2013,31,0,0,2046.51273198101,352.05179110919295,439.74660036166364,34.10363391141618,2013.9568407423392,4
26.95,1349,50.06,1348,50.02,65.0,1052,2,2012,111,0,0,2046.51273198101,352.05179110919295,439.74660036166364,34.10363391141618,2013.9568407423392,4
441.50094560244025,1349,35.35491103202847,701,15.189008642602948,4.0,1722,4,2017,191,5,0,2046.51273198101,352.05179110919295,439.74660036166364,34.10363391141618,2013.9568407423392,4
441.50094560244025,1346,35.35491103202847,540,15.189008642602948,15.0,2791,4,2015,127,5,0,2046.51273198101,352.05179110919295,439.74660036166364,34.10363391141618,2013.9568407423392,4
441.50094560244025,1345,35.35491103202847,700,15.189008642602948,5.0,1442,4,2015,129,5,0,2046.51273198101,352.05179110919295,439.74660036166364,34.10363391141618,2013.9568407423392,4
441.50094560244025,1345,35.35491103202847,746,15.189008642602948,62.37555732484076,2458,6,2021,201,8,0,2046.51273198101,352.05179110919295,439.74660036166364,34.10363391141618,2013.9568407423392,4
441.50094560244025,1343,35.35491103202847,974,15.189008642602948,95.0,465,3,2009,10,0,0,2046.51273198101,352.05179110919295,439.74660036166364,34.10363391141618,2013.9568407423392,4
107.0,1341,12.53,1057,9.87,15.0,2787,2,2019,84,5,0,2046.51273198101,352.05179110919295,439.74660036166364,34.10363391141618,2013.9568407423392,4
441.50094560244025,1340,35.35491103202847,1108,15.189008642602948,15.0,2786,2,2015,69,5,0,2046.51273198101,352.05179110919295,439.74660036166364,34.10363391141618,2013.9568407423392,4
441.50094560244025,1340,35.35491103202847,495,15.189008642602948,62.37555732484076,2458,8,2021,201,8,0,2046.51273198101,352.05179110919295,439.74660036166364,34.10363391141618,2013.9568407423392,4
441.50094560244025,1338,35.35491103202847,1279,15.189008642602948,45.0,1542,2,2009,157,9,0,2046.51273198101,352.05179110919295,439.74660036166364,34.10363391141618,2013.9568407423392,4
47.6,1337,28.08,1252,26.3,35.0,1853,2,2013,97,0,0,2046.51273198101,352.05179110919295,439.74660036166364,34.10363391141618,2013.9568407423392,4
31.4,1337,42.57,1299,41.36,40.0,1706,2,2009,156,9,0,2046.51273198101,352.05179110919295,439.74660036166364,34.10363391141618,2013.9568407423392,4
441.50094560244025,1336,35.35491103202847,1178,15.189008642602948,15.0,2782,2,2018,23,5,0,2046.51273198101,352.05179110919295,439.74660036166364,34.10363391141618,2013.9568407423392,4
36.99,1336,36.12,1059,28.63,35.0,1852,2,2012,168,5,0,2046.51273198101,352.05179110919295,439.74660036166364,34.10363391141618,2013.9568407423392,4
14.98,1334,89.04,1211,80.82,35.0,1851,2,2013,143,0,0,2046.51273198101,352.05179110919295,439.74660036166364,34.10363391141618,2013.9568407423392,4
112.9,1331,11.79,973,8.62,45.0,1537,3,2010,17,0,0,2046.51273198101,352.05179110919295,439.74660036166364,34.10363391141618,2013.9568407423392,4
441.50094560244025,1330,35.35491103202847,1364,15.189008642602948,65.0,1044,2,2010,157,9,0,2046.51273198101,352.05179110919295,439.74660036166364,34.10363391141618,2013.9568407423392,4
441.50094560244025,1328,35.35491103202847,538,15.189008642602948,13.5,2896,4,2017,127,5,0,2046.51273198101,352.05179110919295,439.74660036166364,34.10363391141618,2013.9568407423392,4
27.95,1328,47.51,1373,49.12,65.0,1042,1,2013,201,0,0,2046.51273198101,352.05179110919295,439.74660036166364,34.10363391141618,2013.9568407423392,4
33.49,1327,39.63,1258,37.55,65.0,1041,2,2014,17,11,0,2046.51273198101,352.05179110919295,439.74660036166364,34.10363391141618,2013.9568407423392,4
210.19,1326,6.31,1039,4.94,82.0,671,4,2012,145,0,0,2046.51273198101,352.05179110919295,439.74660036166364,34.10363391141618,2013.9568407423392,4
441.50094560244025,1324,35.35491103202847,1383,15.189008642602948,61.0,1119,1,2018,174,9,0,2046.51273198101,352.05179110919295,439.74660036166364,34.10363391141618,2013.9568407423392,4
441.50094560244025,1323,35.35491103202847,557,15.189008642602948,62.37555732484076,2458,4,2015,201,11,0,2046.51273198101,352.05179110919295,439.74660036166364,34.10363391141618,2013.9568407423392,4
25.49,1320,51.8,908,35.62,45.0,1530,3,2009,17,0,0,2046.51273198101,352.05179110919295,439.74660036166364,34.10363391141618,2013.9568407423392,4
441.50094560244025,1320,35.35491103202847,629,15.189008642602948,62.37555732484076,2458,8,2021,201,8,0,2046.51273198101,352.05179110919295,439.74660036166364,34.10363391141618,2013.9568407423392,4
441.50094560244025,1319,35.35491103202847,679,15.189008642602948,35.0,1838,4,2010,176,5,0,2046.51273198101,352.05179110919295,439.74660036166364,34.10363391141618,2013.9568407423392,4
73.63,1318,17.9,646,8.78,4.0,1694,4,2015,39,5,0,2046.51273198101,352.05179110919295,439.74660036166364,34.10363391141618,2013.9568407423392,4
441.50094560244025,1318,35.35491103202847,413,15.189008642602948,62.37555732484076,2458,8,2022,201,8,0,2046.51273198101,352.05179110919295,439.74660036166364,34.10363391141618,2013.9568407423392,4
441.50094560244025,1317,35.35491103202847,1237,15.189008642602948,105.0,259,2,2013,60,9,0,2046.51273198101,352.05179110919295,439.74660036166364,34.10363391141618,2013.9568407423392,4
94.99,1315,13.85,1301,13.7,65.0,1035,2,2013,201,11,0,2046.51273198101,352.05179110919295,439.74660036166364,34.10363391141618,2013.9568407423392,4
441.50094560244025,1313,35.35491103202847,621,15.189008642602948,62.37555732484076,2458,8,2021,201,8,0,2046.51273198101,352.05179110919295,439.74660036166364,34.10363391141618,2013.9568407423392,4
80.6,1312,16.27,1167,14.48,35.0,1835,2,2010,35,5,0,2046.51273198101,352.05179110919295,439.74660036166364,34.10363391141618,2013.9568407423392,4
441.50094560244025,1311,35.35491103202847,454,15.189008642602948,62.37555732484076,2458,6,2021,201,11,0,2046.51273198101,352.05179110919295,439.74660036166364,34.10363391141618,2013.9568407423392,4
441.50094560244025,1311,35.35491103202847,449,15.189008642602948,62.37555732484076,2458,4,2022,201,11,0,2046.51273198101,352.05179110919295,439.74660036166364,34.10363391141618,2013.9568407423392,4
441.50094560244025,1309,35.35491103202847,851,15.189008642602948,11.5,193,2,2014,69,0,0,2046.51273198101,352.05179110919295,439.74660036166364,34.10363391141618,2013.9568407423392,4
215.92,1309,6.06,1183,5.48,37.0,1774,2,2014,107,5,0,2046.51273198101,352.05179110919295,439.74660036166364,34.10363391141618,2013.9568407423392,4
36.96,1308,35.4,1315,35.58,80.0,677,2,2010,14,0,0,2046.51273198101,352.05179110919295,439.74660036166364,34.10363391141618,2013.9568407423392,4
59.95,1308,21.81,781,13.03,35.0,1833,4,2011,122,5,0,2046.51273198101,352.05179110919295,439.74660036166364,34.10363391141618,2013.9568407423392,4
441.50094560244025,1307,35.35491103202847,788,15.189008642602948,19.0,2489,2,2012,114,5,0,2046.51273198101,352.05179110919295,439.74660036166364,34.10363391141618,2013.9568407423392,4
441.50094560244025,1307,35.35491103202847,719,15.189008642602948,62.37555732484076,2458,4,2021,201,8,0,2046.51273198101,352.05179110919295,439.74660036166364,34.10363391141618,2013.9568407423392,4
49.0,1306,26.65,640,13.05,80.0,676,4,2009,156,9,0,2046.51273198101,352.05179110919295,439.74660036166364,34.10363391141618,2013.9568407423392,4
441.50094560244025,1306,35.35491103202847,474,15.189008642602948,62.37555732484076,2458,8,2021,201,8,0,2046.51273198101,352.05179110919295,439.74660036166364,34.10363391141618,2013.9568407423392,4
441.50094560244025,1303,35.35491103202847,468,15.189008642602948,62.37555732484076,2458,8,2021,201,8,0,2046.51273198101,352.05179110919295,439.74660036166364,34.10363391141618,2013.9568407423392,4
441.50094560244025,1302,35.35491103202847,873,15.189008642602948,62.37555732484076,2458,4,2021,201,8,0,2046.51273198101,352.05179110919295,439.74660036166364,34.10363391141618,2013.9568407423392,4
441.50094560244025,1302,35.35491103202847,488,15.189008642602948,62.37555732484076,2458,8,2021,201,8,0,2046.51273198101,352.05179110919295,439.74660036166364,34.10363391141618,2013.9568407423392,4
441.50094560244025,1297,35.35491103202847,711,15.189008642602948,95.0,376,4,2009,10,0,0,2046.51273198101,352.05179110919295,439.74660036166364,34.10363391141618,2013.9568407423392,4
441.50094560244025,1293,35.35491103202847,1264,15.189008642602948,73.0,779,2,2011,145,0,0,2046.51273198101,352.05179110919295,439.74660036166364,34.10363391141618,2013.9568407423392,4
441.50094560244025,1291,35.35491103202847,328,15.189008642602948,62.37555732484076,2458,8,2022,201,8,0,2046.51273198101,352.05179110919295,439.74660036166364,34.10363391141618,2013.9568407423392,4
441.50094560244025,1289,35.35491103202847,510,15.189008642602948,15.0,2746,4,2013,127,5,0,2046.51273198101,352.05179110919295,439.74660036166364,34.10363391141618,2013.9568407423392,4
444.78,1288,2.9,636,1.43,6.0,1144,4,2015,70,5,0,2046.51273198101,352.05179110919295,439.74660036166364,34.10363391141618,2013.9568407423392,4
441.50094560244025,1287,35.35491103202847,1140,15.189008642602948,15.0,2743,2,2017,201,5,0,2046.51273198101,352.05179110919295,439.74660036166364,34.10363391141618,2013.9568407423392,4
441.50094560244025,1281,35.35491103202847,972,15.189008642602948,95.0,373,3,2010,201,0,0,2046.51273198101,352.05179110919295,439.74660036166364,34.10363391141618,2013.9568407423392,4
34.95,1279,36.58,734,20.99,65.0,951,4,2009,10,0,0,2046.51273198101,352.05179110919295,439.74660036166364,34.10363391141618,2013.9568407423392,4
441.50094560244025,1279,35.35491103202847,1366,15.189008642602948,65.0,951,2,2011,14,11,0,2046.51273198101,352.05179110919295,439.74660036166364,34.10363391141618,2013.9568407423392,4
64.95,1279,19.69,1137,17.5,35.0,1812,2,2010,35,5,0,2046.51273198101,352.05179110919295,439.74660036166364,34.10363391141618,2013.9568407423392,4
52.02,1279,24.59,1271,24.43,65.0,952,1,2012,111,0,0,2046.51273198101,352.05179110919295,439.74660036166364,34.10363391141618,2013.9568407423392,4
441.50094560244025,1279,35.35491103202847,1158,15.189008642602948,15.0,2737,2,2017,201,0,0,2046.51273198101,352.05179110919295,439.74660036166364,34.10363391141618,2013.9568407423392,4
441.50094560244025,1279,35.35491103202847,498,15.189008642602948,62.37555732484076,2458,8,2021,201,8,0,2046.51273198101,352.05179110919295,439.74660036166364,34.10363391141618,2013.9568407423392,4
36.1,1278,35.39,1300,36.02,65.0,950,2,2018,111,0,0,2046.51273198101,352.05179110919295,439.74660036166364,34.10363391141618,2013.9568407423392,4
441.50094560244025,1278,35.35491103202847,536,15.189008642602948,62.37555732484076,2458,8,2021,201,8,0,2046.51273198101,352.05179110919295,439.74660036166364,34.10363391141618,2013.9568407423392,4
14.99,1277,85.21,1225,81.69,65.0,949,2,2011,143,0,0,2046.51273198101,352.05179110919295,439.74660036166364,34.10363391141618,2013.9568407423392,4
441.50094560244025,1275,35.35491103202847,1176,15.189008642602948,35.0,1811,2,2019,108,5,0,2046.51273198101,352.05179110919295,439.74660036166364,34.10363391141618,2013.9568407423392,4
441.50094560244025,1272,35.35491103202847,927,15.189008642602948,18.0,2540,2,2010,35,5,0,2046.51273198101,352.05179110919295,439.74660036166364,34.10363391141618,2013.9568407423392,4
441.50094560244025,1271,35.35491103202847,1119,15.189008642602948,15.0,2731,2,2017,116,6,0,2046.51273198101,352.05179110919295,439.74660036166364,34.10363391141618,2013.9568407423392,4
30.0,1270,42.34,1290,43.0,65.0,947,2,2012,143,0,0,2046.51273198101,352.05179110919295,439.74660036166364,34.10363391141618,2013.9568407423392,4
39.99,1268,31.71,1275,31.87,65.0,944,2,2012,143,0,0,2046.51273198101,352.05179110919295,439.74660036166364,34.10363391141618,2013.9568407423392,4
441.50094560244025,1266,35.35491103202847,1047,15.189008642602948,15.0,2725,2,2017,37,5,0,2046.51273198101,352.05179110919295,439.74660036166364,34.10363391141618,2013.9568407423392,4
441.50094560244025,1265,35.35491103202847,705,15.189008642602948,10.0,328,4,2020,70,5,0,2046.51273198101,352.05179110919295,439.74660036166364,34.10363391141618,2013.9568407423392,4
36.03,1263,35.04,1004,27.86,35.0,1805,2,2011,168,5,0,2046.51273198101,352.05179110919295,439.74660036166364,34.10363391141618,2013.9568407423392,4
441.50094560244025,1262,35.35491103202847,788,15.189008642602948,35.0,1804,4,2012,122,5,0,2046.51273198101,352.05179110919295,439.74660036166364,34.10363391141618,2013.9568407423392,4
441.50094560244025,1262,35.35491103202847,1339,15.189008642602948,45.0,1483,2,2013,176,5,0,2046.51273198101,352.05179110919295,439.74660036166364,34.10363391141618,2013.9568407423392,4
441.50094560244025,1260,35.35491103202847,934,15.189008642602948,35.0,1801,2,2012,35,5,0,2046.51273198101,352.05179110919295,439.74660036166364,34.10363391141618,2013.9568407423392,4
441.50094560244025,1260,35.35491103202847,1268,15.189008642602948,35.0,1802,2,2013,114,5,0,2046.51273198101,352.05179110919295,439.74660036166364,34.10363391141618,2013.9568407423392,4
441.50094560244025,1260,35.35491103202847,1101,15.189008642602948,15.0,2721,2,2016,116,5,0,2046.51273198101,352.05179110919295,439.74660036166364,34.10363391141618,2013.9568407423392,4
441.50094560244025,1259,35.35491103202847,1038,15.189008642602948,35.0,1789,2,2013,197,5,0,2046.51273198101,352.05179110919295,439.74660036166364,34.10363391141618,2013.9568407423392,4
25.0,1253,50.13,882,35.28,35.0,1787,3,2010,176,5,0,2046.51273198101,352.05179110919295,439.74660036166364,34.10363391141618,2013.9568407423392,4
441.50094560244025,1252,35.35491103202847,1171,15.189008642602948,15.0,2715,2,2016,69,5,0,2046.51273198101,352.05179110919295,439.74660036166364,34.10363391141618,2013.9568407423392,4
441.50094560244025,1248,35.35491103202847,939,15.189008642602948,17.0,2572,2,2013,29,5,0,2046.51273198101,352.05179110919295,439.74660036166364,34.10363391141618,2013.9568407423392,4
441.50094560244025,1246,35.35491103202847,731,15.189008642602948,10.0,316,4,2014,70,0,0,2046.51273198101,352.05179110919295,439.74660036166364,34.10363391141618,2013.9568407423392,4
441.50094560244025,1245,35.35491103202847,874,15.189008642602948,8.5,528,2,2021,74,10,0,2046.51273198101,352.05179110919295,439.74660036166364,34.10363391141618,2013.9568407423392,4
199.95,1242,6.21,1331,6.66,65.0,932,2,2008,157,9,0,2046.51273198101,352.05179110919295,439.74660036166364,34.10363391141618,2013.9568407423392,4
59.99,1240,20.67,1307,21.78,62.37555732484076,2458,2,2009,187,5,0,2046.51273198101,352.05179110919295,439.74660036166364,34.10363391141618,2013.9568407423392,4
13.0,1238,95.2,1406,108.17,80.0,580,2,2009,156,9,0,2046.51273198101,352.05179110919295,439.74660036166364,34.10363391141618,2013.9568407423392,4
129.95,1238,9.53,1324,10.19,65.0,928,2,2008,157,0,0,2046.51273198101,352.05179110919295,439.74660036166364,34.10363391141618,2013.9568407423392,4
62.57,1238,19.78,628,10.04,4.0,1619,4,2015,191,5,0,2046.51273198101,352.05179110919295,439.74660036166364,34.10363391141618,2013.9568407423392,4
441.50094560244025,1237,35.35491103202847,944,15.189008642602948,15.0,2696,2,2016,77,5,0,2046.51273198101,352.05179110919295,439.74660036166364,34.10363391141618,2013.9568407423392,4
441.50094560244025,1237,35.35491103202847,1150,15.189008642602948,37.0,1707,2,2014,107,5,0,2046.51273198101,352.05179110919295,439.74660036166364,34.10363391141618,2013.9568407423392,4
39.95,1235,30.9,984,24.62,35.0,1772,2,2011,29,5,0,2046.51273198101,352.05179110919295,439.74660036166364,34.10363391141618,2013.9568407423392,4
19.99,1234,61.75,1353,67.67,65.0,881,2,2011,17,0,0,2046.51273198101,352.05179110919295,439.74660036166364,34.10363391141618,2013.9568407423392,4
441.50094560244025,1234,35.35491103202847,1138,15.189008642602948,62.37555732484076,2458,4,2021,201,8,0,2046.51273198101,352.05179110919295,439.74660036166364,34.10363391141618,2013.9568407423392,4
15.5,1233,79.56,1344,86.7,65.0,879,2,2010,17,0,0,2046.51273198101,352.05179110919295,439.74660036166364,34.10363391141618,2013.9568407423392,4
398.95,1232,3.09,1210,3.03,35.0,1771,2,2009,51,5,0,2046.51273198101,352.05179110919295,439.74660036166364,34.10363391141618,2013.9568407423392,4
441.50094560244025,1231,35.35491103202847,696,15.189008642602948,62.37555732484076,2458,4,2022,201,8,0,2046.51273198101,352.05179110919295,439.74660036166364,34.10363391141618,2013.9568407423392,4
441.50094560244025,1230,35.35491103202847,1061,15.189008642602948,15.0,2688,2,2017,21,5,0,2046.51273198101,352.05179110919295,439.74660036166364,34.10363391141618,2013.9568407423392,4
441.50094560244025,1229,35.35491103202847,698,15.189008642602948,11.5,116,2,2014,69,5,0,2046.51273198101,352.05179110919295,439.74660036166364,34.10363391141618,2013.9568407423392,4
441.50094560244025,1229,35.35491103202847,501,15.189008642602948,62.37555732484076,2458,8,2021,201,8,0,2046.51273198101,352.05179110919295,439.74660036166364,34.10363391141618,2013.9568407423392,4
441.50094560244025,1228,35.35491103202847,417,15.189008642602948,62.37555732484076,2458,4,2016,12,0,0,2046.51273198101,352.05179110919295,439.74660036166364,34.10363391141618,2013.9568407423392,4
441.50094560244025,1227,35.35491103202847,596,15.189008642602948,6.0,1082,4,2016,32,0,0,2046.51273198101,352.05179110919295,439.74660036166364,34.10363391141618,2013.9568407423392,4
28.99,1226,42.3,717,24.72,35.0,1768,4,2011,122,5,0,2046.51273198101,352.05179110919295,439.74660036166364,34.10363391141618,2013.9568407423392,4
91.0,1225,13.47,1238,13.61,65.0,876,2,2014,111,0,0,2046.51273198101,352.05179110919295,439.74660036166364,34.10363391141618,2013.9568407423392,4
24.95,1224,49.06,1291,51.73,65.0,875,2,2011,201,11,0,2046.51273198101,352.05179110919295,439.74660036166364,34.10363391141618,2013.9568407423392,4
152.34,1222,8.02,962,6.31,65.0,873,3,2009,17,0,0,2046.51273198101,352.05179110919295,439.74660036166364,34.10363391141618,2013.9568407423392,4
150.11,1221,8.13,986,6.57,35.0,1752,2,2012,166,5,0,2046.51273198101,352.05179110919295,439.74660036166364,34.10363391141618,2013.9568407423392,4
25.95,1220,47.02,1254,48.34,65.0,871,2,2012,111,0,0,2046.51273198101,352.05179110919295,439.74660036166364,34.10363391141618,2013.9568407423392,4
441.50094560244025,1219,35.35491103202847,520,15.189008642602948,62.37555732484076,2458,8,2022,201,8,0,2046.51273198101,352.05179110919295,439.74660036166364,34.10363391141618,2013.9568407423392,4
250.87,1216,4.85,714,2.85,7.5,710,4,2014,70,5,0,2046.51273198101,352.05179110919295,439.74660036166364,34.10363391141618,2013.9568407423392,4
441.50094560244025,1215,35.35491103202847,1087,15.189008642602948,35.0,1748,2,2019,122,1,0,2046.51273198101,352.05179110919295,439.74660036166364,34.10363391141618,2013.9568407423392,4
441.50094560244025,1215,35.35491103202847,439,15.189008642602948,62.37555732484076,2458,6,2021,201,8,0,2046.51273198101,352.05179110919295,439.74660036166364,34.10363391141618,2013.9568407423392,4
16.99,1214,71.48,829,48.8,95.0,267,3,2008,10,0,0,2046.51273198101,352.05179110919295,439.74660036166364,34.10363391141618,2013.9568407423392,4
441.50094560244025,1214,35.35491103202847,831,15.189008642602948,35.0,1747,3,2011,176,5,0,2046.51273198101,352.05179110919295,439.74660036166364,34.10363391141618,2013.9568407423392,4
441.50094560244025,1212,35.35491103202847,1041,15.189008642602948,15.0,2679,2,2018,23,5,0,2046.51273198101,352.05179110919295,439.74660036166364,34.10363391141618,2013.9568407423392,4
129.95,1211,9.32,997,7.67,35.0,1745,2,2010,35,5,0,2046.51273198101,352.05179110919295,439.74660036166364,34.10363391141618,2013.9568407423392,4
52.99,1210,22.84,898,16.95,95.0,265,3,2009,10,0,0,2046.51273198101,352.05179110919295,439.74660036166364,34.10363391141618,2013.9568407423392,4
31.95,1208,37.8,1035,32.39,35.0,1744,2,2010,167,5,0,2046.51273198101,352.05179110919295,439.74660036166364,34.10363391141618,2013.9568407423392,4
11.99,1207,100.66,1203,100.3,65.0,866,2,2011,143,0,0,2046.51273198101,352.05179110919295,439.74660036166364,34.10363391141618,2013.9568407423392,4
19.0,1205,63.42,854,44.94,95.0,263,3,2008,10,0,0,2046.51273198101,352.05179110919295,439.74660036166364,34.10363391141618,2013.9568407423392,4
441.50094560244025,1204,35.35491103202847,402,15.189008642602948,62.37555732484076,2458,8,2021,201,8,0,2046.51273198101,352.05179110919295,439.74660036166364,34.10363391141618,2013.9568407423392,4
49.0,1200,24.49,1192,24.32,65.0,861,2,2012,143,0,0,2046.51273198101,352.05179110919295,439.74660036166364,34.10363391141618,2013.9568407423392,4
441.50094560244025,1200,35.35491103202847,703,15.189008642602948,4.0,1602,4,2016,191,6,0,2046.51273198101,352.05179110919295,439.74660036166364,34.10363391141618,2013.9568407423392,4
3.99,1199,300.6,722,180.84,45.0,1410,4,2011,122,5,0,2046.51273198101,352.05179110919295,439.74660036166364,34.10363391141618,2013.9568407423392,4
19.0,1198,63.08,618,32.53,95.0,261,2,2013,60,9,0,2046.51273198101,352.05179110919295,439.74660036166364,34.10363391141618,2013.9568407423392,4
441.50094560244025,1197,35.35491103202847,573,15.189008642602948,6.0,1006,4,2015,70,5,0,2046.51273198101,352.05179110919295,439.74660036166364,34.10363391141618,2013.9568407423392,4
441.50094560244025,1197,35.35491103202847,705,15.189008642602948,7.5,664,4,2014,70,5,0,2046.51273198101,352.05179110919295,439.74660036166364,34.10363391141618,2013.9568407423392,4
441.50094560244025,1197,35.35491103202847,551,15.189008642602948,62.37555732484076,2458,4,2022,201,8,0,2046.51273198101,352.05179110919295,439.74660036166364,34.10363391141618,2013.9568407423392,4
441.50094560244025,1195,35.35491103202847,806,15.189008642602948,10.0,242,2,2017,73,1,0,2046.51273198101,352.05179110919295,439.74660036166364,34.10363391141618,2013.9568407423392,4
